day,status,count
2009-07-05T22:09:08.216000+00:00,Patch Available,1
2009-07-05T22:09:08.216000+00:00,Reopened,0
2009-07-05T22:09:08.216000+00:00,Closed,0
2009-07-05T22:09:08.216000+00:00,Open,17
2009-07-06T22:09:08.216000+00:00,Resolved,56
2009-07-06T22:09:08.216000+00:00,In Progress,1
2009-07-06T22:09:08.216000+00:00,Patch Available,1
2009-07-06T22:09:08.216000+00:00,Reopened,0
2009-07-06T22:09:08.216000+00:00,Closed,0
2009-07-06T22:09:08.216000+00:00,Open,18
2009-07-07T22:09:08.216000+00:00,Resolved,57
2009-07-07T22:09:08.216000+00:00,In Progress,1
2009-07-07T22:09:08.216000+00:00,Patch Available,1
2009-07-07T22:09:08.216000+00:00,Reopened,0
2009-07-07T22:09:08.216000+00:00,Closed,0
2009-07-07T22:09:08.216000+00:00,Open,17
2009-07-08T22:09:08.216000+00:00,Resolved,57
2009-07-08T22:09:08.216000+00:00,In Progress,1
2009-07-08T22:09:08.216000+00:00,Patch Available,1
2009-07-08T22:09:08.216000+00:00,Reopened,0
2009-07-08T22:09:08.216000+00:00,Closed,0
2009-07-08T22:09:08.216000+00:00,Open,17
2009-07-09T22:09:08.216000+00:00,Resolved,58
2009-07-09T22:09:08.216000+00:00,In Progress,1
2009-07-09T22:09:08.216000+00:00,Patch Available,1
2009-07-09T22:09:08.216000+00:00,Reopened,0
2009-07-09T22:09:08.216000+00:00,Closed,0
2009-07-09T22:09:08.216000+00:00,Open,17
2009-07-10T22:09:08.216000+00:00,Resolved,58
2009-07-10T22:09:08.216000+00:00,In Progress,1
2009-07-10T22:09:08.216000+00:00,Patch Available,1
2009-07-10T22:09:08.216000+00:00,Reopened,0
2009-07-10T22:09:08.216000+00:00,Closed,0
2009-07-10T22:09:08.216000+00:00,Open,17
2009-07-11T22:09:08.216000+00:00,Resolved,58
2009-07-11T22:09:08.216000+00:00,In Progress,1
2009-07-11T22:09:08.216000+00:00,Patch Available,1
2009-07-11T22:09:08.216000+00:00,Reopened,0
2009-07-11T22:09:08.216000+00:00,Closed,0
2009-07-11T22:09:08.216000+00:00,Open,17
2009-07-12T22:09:08.216000+00:00,Resolved,58
2009-07-12T22:09:08.216000+00:00,In Progress,1
2009-07-12T22:09:08.216000+00:00,Patch Available,1
2009-07-12T22:09:08.216000+00:00,Reopened,0
2009-07-12T22:09:08.216000+00:00,Closed,0
2009-07-12T22:09:08.216000+00:00,Open,17
2009-07-13T22:09:08.216000+00:00,Resolved,58
2009-07-13T22:09:08.216000+00:00,In Progress,1
2009-07-13T22:09:08.216000+00:00,Patch Available,1
2009-07-13T22:09:08.216000+00:00,Reopened,0
2009-07-13T22:09:08.216000+00:00,Closed,0
2009-07-13T22:09:08.216000+00:00,Open,17
2009-07-14T22:09:08.216000+00:00,Resolved,58
2009-07-14T22:09:08.216000+00:00,In Progress,1
2009-07-14T22:09:08.216000+00:00,Patch Available,2
2009-07-14T22:09:08.216000+00:00,Reopened,0
2009-07-14T22:09:08.216000+00:00,Closed,0
2009-07-14T22:09:08.216000+00:00,Open,16
2009-07-15T22:09:08.216000+00:00,Resolved,3
2009-07-15T22:09:08.216000+00:00,In Progress,1
2009-07-15T22:09:08.216000+00:00,Patch Available,2
2009-07-15T22:09:08.216000+00:00,Reopened,0
2009-07-15T22:09:08.216000+00:00,Closed,60
2009-07-15T22:09:08.216000+00:00,Open,12
2009-07-16T22:09:08.216000+00:00,Resolved,4
2009-07-16T22:09:08.216000+00:00,In Progress,1
2009-07-16T22:09:08.216000+00:00,Patch Available,1
2009-07-16T22:09:08.216000+00:00,Reopened,0
2009-07-16T22:09:08.216000+00:00,Closed,60
2009-07-16T22:09:08.216000+00:00,Open,12
2009-07-17T22:09:08.216000+00:00,Resolved,4
2009-07-17T22:09:08.216000+00:00,In Progress,1
2009-07-17T22:09:08.216000+00:00,Patch Available,1
2009-07-17T22:09:08.216000+00:00,Reopened,0
2009-07-17T22:09:08.216000+00:00,Closed,60
2009-07-17T22:09:08.216000+00:00,Open,12
2009-07-18T22:09:08.216000+00:00,Resolved,5
2009-07-18T22:09:08.216000+00:00,In Progress,1
2009-07-18T22:09:08.216000+00:00,Patch Available,0
2009-07-18T22:09:08.216000+00:00,Reopened,0
2009-07-18T22:09:08.216000+00:00,Closed,60
2009-07-18T22:09:08.216000+00:00,Open,13
2009-07-19T22:09:08.216000+00:00,Resolved,5
2009-07-19T22:09:08.216000+00:00,In Progress,1
2009-07-19T22:09:08.216000+00:00,Patch Available,0
2009-07-19T22:09:08.216000+00:00,Reopened,0
2009-07-19T22:09:08.216000+00:00,Closed,60
2009-07-19T22:09:08.216000+00:00,Open,13
2009-07-20T22:09:08.216000+00:00,Resolved,6
2009-07-20T22:09:08.216000+00:00,In Progress,1
2009-07-20T22:09:08.216000+00:00,Patch Available,0
2009-07-20T22:09:08.216000+00:00,Reopened,0
2009-07-20T22:09:08.216000+00:00,Closed,60
2009-07-20T22:09:08.216000+00:00,Open,13
2009-07-21T22:09:08.216000+00:00,Resolved,6
2009-07-21T22:09:08.216000+00:00,In Progress,1
2009-07-21T22:09:08.216000+00:00,Patch Available,0
2009-07-21T22:09:08.216000+00:00,Reopened,0
2009-07-21T22:09:08.216000+00:00,Closed,60
2009-07-21T22:09:08.216000+00:00,Open,13
2009-07-22T22:09:08.216000+00:00,Resolved,7
2009-07-22T22:09:08.216000+00:00,In Progress,0
2009-07-22T22:09:08.216000+00:00,Patch Available,0
2009-07-22T22:09:08.216000+00:00,Reopened,0
2009-07-22T22:09:08.216000+00:00,Closed,60
2009-07-22T22:09:08.216000+00:00,Open,14
2009-07-23T22:09:08.216000+00:00,Resolved,7
2009-07-23T22:09:08.216000+00:00,In Progress,0
2009-07-23T22:09:08.216000+00:00,Patch Available,0
2009-07-23T22:09:08.216000+00:00,Reopened,0
2009-07-23T22:09:08.216000+00:00,Closed,60
2009-07-23T22:09:08.216000+00:00,Open,16
2009-07-24T22:09:08.216000+00:00,Resolved,7
2009-07-24T22:09:08.216000+00:00,In Progress,0
2009-07-24T22:09:08.216000+00:00,Patch Available,0
2009-07-24T22:09:08.216000+00:00,Reopened,0
2009-07-24T22:09:08.216000+00:00,Closed,60
2009-07-24T22:09:08.216000+00:00,Open,16
2009-07-25T22:09:08.216000+00:00,Resolved,7
2009-07-25T22:09:08.216000+00:00,In Progress,0
2009-07-25T22:09:08.216000+00:00,Patch Available,0
2009-07-25T22:09:08.216000+00:00,Reopened,0
2009-07-25T22:09:08.216000+00:00,Closed,60
2009-07-25T22:09:08.216000+00:00,Open,16
2009-07-26T22:09:08.216000+00:00,Resolved,7
2009-07-26T22:09:08.216000+00:00,In Progress,0
2009-07-26T22:09:08.216000+00:00,Patch Available,0
2009-07-26T22:09:08.216000+00:00,Reopened,0
2009-07-26T22:09:08.216000+00:00,Closed,60
2009-07-26T22:09:08.216000+00:00,Open,16
2009-07-27T22:09:08.216000+00:00,Resolved,7
2009-07-27T22:09:08.216000+00:00,In Progress,0
2009-07-27T22:09:08.216000+00:00,Patch Available,0
2009-07-27T22:09:08.216000+00:00,Reopened,0
2009-07-27T22:09:08.216000+00:00,Closed,60
2009-07-27T22:09:08.216000+00:00,Open,16
2009-07-28T22:09:08.216000+00:00,Resolved,9
2009-07-28T22:09:08.216000+00:00,In Progress,0
2009-07-28T22:09:08.216000+00:00,Patch Available,0
2009-07-28T22:09:08.216000+00:00,Reopened,0
2009-07-28T22:09:08.216000+00:00,Closed,60
2009-07-28T22:09:08.216000+00:00,Open,15
2009-07-29T22:09:08.216000+00:00,Resolved,9
2009-07-29T22:09:08.216000+00:00,In Progress,0
2009-07-29T22:09:08.216000+00:00,Patch Available,0
2009-07-29T22:09:08.216000+00:00,Reopened,0
2009-07-29T22:09:08.216000+00:00,Closed,60
2009-07-29T22:09:08.216000+00:00,Open,16
2009-07-30T22:09:08.216000+00:00,Resolved,9
2009-07-30T22:09:08.216000+00:00,In Progress,0
2009-07-30T22:09:08.216000+00:00,Patch Available,1
2009-07-30T22:09:08.216000+00:00,Reopened,0
2009-07-30T22:09:08.216000+00:00,Closed,60
2009-07-30T22:09:08.216000+00:00,Open,15
2009-07-31T22:09:08.216000+00:00,Resolved,11
2009-07-31T22:09:08.216000+00:00,In Progress,0
2009-07-31T22:09:08.216000+00:00,Patch Available,0
2009-07-31T22:09:08.216000+00:00,Reopened,0
2009-07-31T22:09:08.216000+00:00,Closed,60
2009-07-31T22:09:08.216000+00:00,Open,15
2009-08-01T22:09:08.216000+00:00,Resolved,12
2009-08-01T22:09:08.216000+00:00,In Progress,0
2009-08-01T22:09:08.216000+00:00,Patch Available,0
2009-08-01T22:09:08.216000+00:00,Reopened,0
2009-08-01T22:09:08.216000+00:00,Closed,60
2009-08-01T22:09:08.216000+00:00,Open,15
2009-08-02T22:09:08.216000+00:00,Resolved,12
2009-08-02T22:09:08.216000+00:00,In Progress,0
2009-08-02T22:09:08.216000+00:00,Patch Available,0
2009-08-02T22:09:08.216000+00:00,Reopened,0
2009-08-02T22:09:08.216000+00:00,Closed,60
2009-08-02T22:09:08.216000+00:00,Open,15
2009-08-03T22:09:08.216000+00:00,Resolved,12
2009-08-03T22:09:08.216000+00:00,In Progress,0
2009-08-03T22:09:08.216000+00:00,Patch Available,0
2009-08-03T22:09:08.216000+00:00,Reopened,0
2009-08-03T22:09:08.216000+00:00,Closed,60
2009-08-03T22:09:08.216000+00:00,Open,15
2009-08-04T22:09:08.216000+00:00,Resolved,12
2009-08-04T22:09:08.216000+00:00,In Progress,0
2009-08-04T22:09:08.216000+00:00,Patch Available,0
2009-08-04T22:09:08.216000+00:00,Reopened,0
2009-08-04T22:09:08.216000+00:00,Closed,60
2009-08-04T22:09:08.216000+00:00,Open,15
2009-08-05T22:09:08.216000+00:00,Resolved,12
2009-08-05T22:09:08.216000+00:00,In Progress,0
2009-08-05T22:09:08.216000+00:00,Patch Available,0
2009-08-05T22:09:08.216000+00:00,Reopened,0
2009-08-05T22:09:08.216000+00:00,Closed,60
2009-08-05T22:09:08.216000+00:00,Open,15
2009-08-06T22:09:08.216000+00:00,Resolved,12
2009-08-06T22:09:08.216000+00:00,In Progress,0
2009-08-06T22:09:08.216000+00:00,Patch Available,0
2009-08-06T22:09:08.216000+00:00,Reopened,0
2009-08-06T22:09:08.216000+00:00,Closed,60
2009-08-06T22:09:08.216000+00:00,Open,15
2009-08-07T22:09:08.216000+00:00,Resolved,12
2009-08-07T22:09:08.216000+00:00,In Progress,0
2009-08-07T22:09:08.216000+00:00,Patch Available,0
2009-08-07T22:09:08.216000+00:00,Reopened,0
2009-08-07T22:09:08.216000+00:00,Closed,60
2009-08-07T22:09:08.216000+00:00,Open,15
2009-08-08T22:09:08.216000+00:00,Resolved,12
2009-08-08T22:09:08.216000+00:00,In Progress,0
2009-08-08T22:09:08.216000+00:00,Patch Available,0
2009-08-08T22:09:08.216000+00:00,Reopened,0
2009-08-08T22:09:08.216000+00:00,Closed,60
2009-08-08T22:09:08.216000+00:00,Open,15
2009-08-09T22:09:08.216000+00:00,Resolved,12
2009-08-09T22:09:08.216000+00:00,In Progress,0
2009-08-09T22:09:08.216000+00:00,Patch Available,0
2009-08-09T22:09:08.216000+00:00,Reopened,0
2009-08-09T22:09:08.216000+00:00,Closed,60
2009-08-09T22:09:08.216000+00:00,Open,15
2009-08-10T22:09:08.216000+00:00,Resolved,12
2009-08-10T22:09:08.216000+00:00,In Progress,0
2009-08-10T22:09:08.216000+00:00,Patch Available,0
2009-08-10T22:09:08.216000+00:00,Reopened,0
2009-08-10T22:09:08.216000+00:00,Closed,60
2009-08-10T22:09:08.216000+00:00,Open,15
2009-08-11T22:09:08.216000+00:00,Resolved,12
2009-08-11T22:09:08.216000+00:00,In Progress,0
2009-08-11T22:09:08.216000+00:00,Patch Available,1
2009-08-11T22:09:08.216000+00:00,Reopened,0
2009-08-11T22:09:08.216000+00:00,Closed,60
2009-08-11T22:09:08.216000+00:00,Open,15
2009-08-12T22:09:08.216000+00:00,Resolved,13
2009-08-12T22:09:08.216000+00:00,In Progress,0
2009-08-12T22:09:08.216000+00:00,Patch Available,1
2009-08-12T22:09:08.216000+00:00,Reopened,0
2009-08-12T22:09:08.216000+00:00,Closed,60
2009-08-12T22:09:08.216000+00:00,Open,15
2009-08-13T22:09:08.216000+00:00,Resolved,14
2009-08-13T22:09:08.216000+00:00,In Progress,0
2009-08-13T22:09:08.216000+00:00,Patch Available,0
2009-08-13T22:09:08.216000+00:00,Reopened,0
2009-08-13T22:09:08.216000+00:00,Closed,60
2009-08-13T22:09:08.216000+00:00,Open,15
2009-08-14T22:09:08.216000+00:00,Resolved,14
2009-08-14T22:09:08.216000+00:00,In Progress,0
2009-08-14T22:09:08.216000+00:00,Patch Available,1
2009-08-14T22:09:08.216000+00:00,Reopened,0
2009-08-14T22:09:08.216000+00:00,Closed,60
2009-08-14T22:09:08.216000+00:00,Open,17
2009-08-15T22:09:08.216000+00:00,Resolved,14
2009-08-15T22:09:08.216000+00:00,In Progress,0
2009-08-15T22:09:08.216000+00:00,Patch Available,3
2009-08-15T22:09:08.216000+00:00,Reopened,0
2009-08-15T22:09:08.216000+00:00,Closed,60
2009-08-15T22:09:08.216000+00:00,Open,17
2009-08-16T22:09:08.216000+00:00,Resolved,14
2009-08-16T22:09:08.216000+00:00,In Progress,0
2009-08-16T22:09:08.216000+00:00,Patch Available,3
2009-08-16T22:09:08.216000+00:00,Reopened,0
2009-08-16T22:09:08.216000+00:00,Closed,60
2009-08-16T22:09:08.216000+00:00,Open,18
2009-08-17T22:09:08.216000+00:00,Resolved,14
2009-08-17T22:09:08.216000+00:00,In Progress,0
2009-08-17T22:09:08.216000+00:00,Patch Available,3
2009-08-17T22:09:08.216000+00:00,Reopened,0
2009-08-17T22:09:08.216000+00:00,Closed,60
2009-08-17T22:09:08.216000+00:00,Open,18
2009-08-18T22:09:08.216000+00:00,Resolved,19
2009-08-18T22:09:08.216000+00:00,In Progress,0
2009-08-18T22:09:08.216000+00:00,Patch Available,0
2009-08-18T22:09:08.216000+00:00,Reopened,0
2009-08-18T22:09:08.216000+00:00,Closed,60
2009-08-18T22:09:08.216000+00:00,Open,21
2009-08-19T22:09:08.216000+00:00,Resolved,20
2009-08-19T22:09:08.216000+00:00,In Progress,0
2009-08-19T22:09:08.216000+00:00,Patch Available,1
2009-08-19T22:09:08.216000+00:00,Reopened,0
2009-08-19T22:09:08.216000+00:00,Closed,62
2009-08-19T22:09:08.216000+00:00,Open,20
2009-08-20T22:09:08.216000+00:00,Resolved,20
2009-08-20T22:09:08.216000+00:00,In Progress,0
2009-08-20T22:09:08.216000+00:00,Patch Available,1
2009-08-20T22:09:08.216000+00:00,Reopened,0
2009-08-20T22:09:08.216000+00:00,Closed,62
2009-08-20T22:09:08.216000+00:00,Open,22
2009-08-21T22:09:08.216000+00:00,Resolved,20
2009-08-21T22:09:08.216000+00:00,In Progress,0
2009-08-21T22:09:08.216000+00:00,Patch Available,1
2009-08-21T22:09:08.216000+00:00,Reopened,0
2009-08-21T22:09:08.216000+00:00,Closed,62
2009-08-21T22:09:08.216000+00:00,Open,22
2009-08-22T22:09:08.216000+00:00,Resolved,21
2009-08-22T22:09:08.216000+00:00,In Progress,0
2009-08-22T22:09:08.216000+00:00,Patch Available,1
2009-08-22T22:09:08.216000+00:00,Reopened,1
2009-08-22T22:09:08.216000+00:00,Closed,62
2009-08-22T22:09:08.216000+00:00,Open,21
2009-08-23T22:09:08.216000+00:00,Resolved,21
2009-08-23T22:09:08.216000+00:00,In Progress,0
2009-08-23T22:09:08.216000+00:00,Patch Available,1
2009-08-23T22:09:08.216000+00:00,Reopened,1
2009-08-23T22:09:08.216000+00:00,Closed,62
2009-08-23T22:09:08.216000+00:00,Open,21
2009-08-24T22:09:08.216000+00:00,Resolved,21
2009-08-24T22:09:08.216000+00:00,In Progress,0
2009-08-24T22:09:08.216000+00:00,Patch Available,1
2009-08-24T22:09:08.216000+00:00,Reopened,1
2009-08-24T22:09:08.216000+00:00,Closed,62
2009-08-24T22:09:08.216000+00:00,Open,21
2009-08-25T22:09:08.216000+00:00,Resolved,21
2009-08-25T22:09:08.216000+00:00,In Progress,0
2009-08-25T22:09:08.216000+00:00,Patch Available,2
2009-08-25T22:09:08.216000+00:00,Reopened,1
2009-08-25T22:09:08.216000+00:00,Closed,63
2009-08-25T22:09:08.216000+00:00,Open,19
2009-08-26T22:09:08.216000+00:00,Resolved,22
2009-08-26T22:09:08.216000+00:00,In Progress,0
2009-08-26T22:09:08.216000+00:00,Patch Available,1
2009-08-26T22:09:08.216000+00:00,Reopened,1
2009-08-26T22:09:08.216000+00:00,Closed,63
2009-08-26T22:09:08.216000+00:00,Open,19
2009-08-27T22:09:08.216000+00:00,Resolved,22
2009-08-27T22:09:08.216000+00:00,In Progress,0
2009-08-27T22:09:08.216000+00:00,Patch Available,1
2009-08-27T22:09:08.216000+00:00,Reopened,1
2009-08-27T22:09:08.216000+00:00,Closed,63
2009-08-27T22:09:08.216000+00:00,Open,19
2009-08-28T22:09:08.216000+00:00,Resolved,25
2009-08-28T22:09:08.216000+00:00,In Progress,0
2009-08-28T22:09:08.216000+00:00,Patch Available,1
2009-08-28T22:09:08.216000+00:00,Reopened,1
2009-08-28T22:09:08.216000+00:00,Closed,63
2009-08-28T22:09:08.216000+00:00,Open,19
2009-08-29T22:09:08.216000+00:00,Resolved,25
2009-08-29T22:09:08.216000+00:00,In Progress,0
2009-08-29T22:09:08.216000+00:00,Patch Available,1
2009-08-29T22:09:08.216000+00:00,Reopened,1
2009-08-29T22:09:08.216000+00:00,Closed,63
2009-08-29T22:09:08.216000+00:00,Open,19
2009-08-30T22:09:08.216000+00:00,Resolved,25
2009-08-30T22:09:08.216000+00:00,In Progress,0
2009-08-30T22:09:08.216000+00:00,Patch Available,1
2009-08-30T22:09:08.216000+00:00,Reopened,1
2009-08-30T22:09:08.216000+00:00,Closed,63
2009-08-30T22:09:08.216000+00:00,Open,19
2009-08-31T22:09:08.216000+00:00,Resolved,26
2009-08-31T22:09:08.216000+00:00,In Progress,0
2009-08-31T22:09:08.216000+00:00,Patch Available,0
2009-08-31T22:09:08.216000+00:00,Reopened,1
2009-08-31T22:09:08.216000+00:00,Closed,63
2009-08-31T22:09:08.216000+00:00,Open,19
2009-09-01T22:09:08.216000+00:00,Resolved,26
2009-09-01T22:09:08.216000+00:00,In Progress,0
2009-09-01T22:09:08.216000+00:00,Patch Available,0
2009-09-01T22:09:08.216000+00:00,Reopened,1
2009-09-01T22:09:08.216000+00:00,Closed,63
2009-09-01T22:09:08.216000+00:00,Open,20
2009-09-02T22:09:08.216000+00:00,Resolved,28
2009-09-02T22:09:08.216000+00:00,In Progress,0
2009-09-02T22:09:08.216000+00:00,Patch Available,0
2009-09-02T22:09:08.216000+00:00,Reopened,1
2009-09-02T22:09:08.216000+00:00,Closed,63
2009-09-02T22:09:08.216000+00:00,Open,19
2009-09-03T22:09:08.216000+00:00,Resolved,30
2009-09-03T22:09:08.216000+00:00,In Progress,0
2009-09-03T22:09:08.216000+00:00,Patch Available,0
2009-09-03T22:09:08.216000+00:00,Reopened,1
2009-09-03T22:09:08.216000+00:00,Closed,63
2009-09-03T22:09:08.216000+00:00,Open,17
2009-09-04T22:09:08.216000+00:00,Resolved,29
2009-09-04T22:09:08.216000+00:00,In Progress,0
2009-09-04T22:09:08.216000+00:00,Patch Available,0
2009-09-04T22:09:08.216000+00:00,Reopened,1
2009-09-04T22:09:08.216000+00:00,Closed,65
2009-09-04T22:09:08.216000+00:00,Open,16
2009-09-05T22:09:08.216000+00:00,Resolved,29
2009-09-05T22:09:08.216000+00:00,In Progress,0
2009-09-05T22:09:08.216000+00:00,Patch Available,1
2009-09-05T22:09:08.216000+00:00,Reopened,1
2009-09-05T22:09:08.216000+00:00,Closed,65
2009-09-05T22:09:08.216000+00:00,Open,16
2009-09-06T22:09:08.216000+00:00,Resolved,29
2009-09-06T22:09:08.216000+00:00,In Progress,0
2009-09-06T22:09:08.216000+00:00,Patch Available,1
2009-09-06T22:09:08.216000+00:00,Reopened,1
2009-09-06T22:09:08.216000+00:00,Closed,65
2009-09-06T22:09:08.216000+00:00,Open,16
2009-09-07T22:09:08.216000+00:00,Resolved,29
2009-09-07T22:09:08.216000+00:00,In Progress,0
2009-09-07T22:09:08.216000+00:00,Patch Available,1
2009-09-07T22:09:08.216000+00:00,Reopened,1
2009-09-07T22:09:08.216000+00:00,Closed,65
2009-09-07T22:09:08.216000+00:00,Open,16
2009-09-08T22:09:08.216000+00:00,Resolved,30
2009-09-08T22:09:08.216000+00:00,In Progress,0
2009-09-08T22:09:08.216000+00:00,Patch Available,1
2009-09-08T22:09:08.216000+00:00,Reopened,1
2009-09-08T22:09:08.216000+00:00,Closed,65
2009-09-08T22:09:08.216000+00:00,Open,16
2009-09-09T22:09:08.216000+00:00,Resolved,30
2009-09-09T22:09:08.216000+00:00,In Progress,0
2009-09-09T22:09:08.216000+00:00,Patch Available,1
2009-09-09T22:09:08.216000+00:00,Reopened,1
2009-09-09T22:09:08.216000+00:00,Closed,65
2009-09-09T22:09:08.216000+00:00,Open,16
2009-09-10T22:09:08.216000+00:00,Resolved,30
2009-09-10T22:09:08.216000+00:00,In Progress,0
2009-09-10T22:09:08.216000+00:00,Patch Available,1
2009-09-10T22:09:08.216000+00:00,Reopened,1
2009-09-10T22:09:08.216000+00:00,Closed,65
2009-09-10T22:09:08.216000+00:00,Open,16
2009-09-11T22:09:08.216000+00:00,Resolved,31
2009-09-11T22:09:08.216000+00:00,In Progress,0
2009-09-11T22:09:08.216000+00:00,Patch Available,1
2009-09-11T22:09:08.216000+00:00,Reopened,1
2009-09-11T22:09:08.216000+00:00,Closed,65
2009-09-11T22:09:08.216000+00:00,Open,17
2009-09-12T22:09:08.216000+00:00,Resolved,31
2009-09-12T22:09:08.216000+00:00,In Progress,0
2009-09-12T22:09:08.216000+00:00,Patch Available,1
2009-09-12T22:09:08.216000+00:00,Reopened,1
2009-09-12T22:09:08.216000+00:00,Closed,65
2009-09-12T22:09:08.216000+00:00,Open,17
2009-09-13T22:09:08.216000+00:00,Resolved,31
2009-09-13T22:09:08.216000+00:00,In Progress,0
2009-09-13T22:09:08.216000+00:00,Patch Available,1
2009-09-13T22:09:08.216000+00:00,Reopened,1
2009-09-13T22:09:08.216000+00:00,Closed,65
2009-09-13T22:09:08.216000+00:00,Open,17
2009-09-14T22:09:08.216000+00:00,Resolved,31
2009-09-14T22:09:08.216000+00:00,In Progress,0
2009-09-14T22:09:08.216000+00:00,Patch Available,1
2009-09-14T22:09:08.216000+00:00,Reopened,1
2009-09-14T22:09:08.216000+00:00,Closed,65
2009-09-14T22:09:08.216000+00:00,Open,17
2009-09-15T22:09:08.216000+00:00,Resolved,31
2009-09-15T22:09:08.216000+00:00,In Progress,0
2009-09-15T22:09:08.216000+00:00,Patch Available,1
2009-09-15T22:09:08.216000+00:00,Reopened,1
2009-09-15T22:09:08.216000+00:00,Closed,65
2009-09-15T22:09:08.216000+00:00,Open,17
2009-09-16T22:09:08.216000+00:00,Resolved,31
2009-09-16T22:09:08.216000+00:00,In Progress,0
2009-09-16T22:09:08.216000+00:00,Patch Available,1
2009-09-16T22:09:08.216000+00:00,Reopened,1
2009-09-16T22:09:08.216000+00:00,Closed,65
2009-09-16T22:09:08.216000+00:00,Open,17
2009-09-17T22:09:08.216000+00:00,Resolved,0
2009-09-17T22:09:08.216000+00:00,In Progress,0
2009-09-17T22:09:08.216000+00:00,Patch Available,1
2009-09-17T22:09:08.216000+00:00,Reopened,1
2009-09-17T22:09:08.216000+00:00,Closed,96
2009-09-17T22:09:08.216000+00:00,Open,17
2009-09-18T22:09:08.216000+00:00,Resolved,0
2009-09-18T22:09:08.216000+00:00,In Progress,0
2009-09-18T22:09:08.216000+00:00,Patch Available,1
2009-09-18T22:09:08.216000+00:00,Reopened,1
2009-09-18T22:09:08.216000+00:00,Closed,96
2009-09-18T22:09:08.216000+00:00,Open,17
2009-09-19T22:09:08.216000+00:00,Resolved,0
2009-09-19T22:09:08.216000+00:00,In Progress,0
2009-09-19T22:09:08.216000+00:00,Patch Available,2
2009-09-19T22:09:08.216000+00:00,Reopened,1
2009-09-19T22:09:08.216000+00:00,Closed,96
2009-09-19T22:09:08.216000+00:00,Open,17
2009-09-20T22:09:08.216000+00:00,Resolved,0
2009-09-20T22:09:08.216000+00:00,In Progress,0
2009-09-20T22:09:08.216000+00:00,Patch Available,3
2009-09-20T22:09:08.216000+00:00,Reopened,1
2009-09-20T22:09:08.216000+00:00,Closed,96
2009-09-20T22:09:08.216000+00:00,Open,16
2009-09-21T22:09:08.216000+00:00,Resolved,0
2009-09-21T22:09:08.216000+00:00,In Progress,0
2009-09-21T22:09:08.216000+00:00,Patch Available,3
2009-09-21T22:09:08.216000+00:00,Reopened,1
2009-09-21T22:09:08.216000+00:00,Closed,96
2009-09-21T22:09:08.216000+00:00,Open,16
2009-09-22T22:09:08.216000+00:00,Resolved,3
2009-09-22T22:09:08.216000+00:00,In Progress,0
2009-09-22T22:09:08.216000+00:00,Patch Available,0
